25210.0, {'360082': 0.0, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': 0.0}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 0}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 0}, 
25320.0, {'360082': -0.04910714, '360086': -0.10714286, 'GS_cluster_2415878664_254486231_359566_359576': -0.017857144}, {'360082': 1, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 1, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 1}, 
25330.0, {'360082': 0.0, '360086': -0.15178572, 'GS_cluster_2415878664_254486231_359566_359576': -0.058035713}, {'360082': 0, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 0, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 3}, 
25340.0, {'360082': -0.03125, '360086': -0.19642857, 'GS_cluster_2415878664_254486231_359566_359576': -0.116071425}, {'360082': 1, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 1, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 2}, 
25350.0, {'360082': -0.08035714, '360086': -0.25892857, 'GS_cluster_2415878664_254486231_359566_359576': -0.05357143}, {'360082': 1, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 2, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 2}, 
25360.0, {'360082': -0.06696428, '360086': -0.3482143, 'GS_cluster_2415878664_254486231_359566_359576': -0.26785713}, {'360082': 1, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 2, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 8}, 
25370.0, {'360082': -0.08035714, '360086': -0.026785715, 'GS_cluster_2415878664_254486231_359566_359576': -0.44642857}, {'360082': 2, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 3, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 8}, 
25380.0, {'360082': -0.19196428, '360086': -0.008928572, 'GS_cluster_2415878664_254486231_359566_359576': -0.83035713}, {'360082': 3, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 5, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 10}, 
25390.0, {'360082': -0.22321428, '360086': -0.05357143, 'GS_cluster_2415878664_254486231_359566_359576': -0.75446427}, {'360082': 4, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 4, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 7}, 
25400.0, {'360082': -0.09821428, '360086': -0.08035714, 'GS_cluster_2415878664_254486231_359566_359576': -0.125}, {'360082': 4, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 5, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 5}, 
25410.0, {'360082': -0.3080357, '360086': -0.125, 'GS_cluster_2415878664_254486231_359566_359576': -0.14285715}, {'360082': 7, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 7, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 6}, 
25420.0, {'360082': -0.5089286, '360086': -0.22321428, 'GS_cluster_2415878664_254486231_359566_359576': -0.3169643}, {'360082': 7, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 7, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 8}, 
25430.0, {'360082': -0.36607143, '360086': -0.3794643, 'GS_cluster_2415878664_254486231_359566_359576': -0.7723214}, {'360082': 3, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 4, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 13}, 
25440.0, {'360082': -0.05357143, '360086': -0.63839287, 'GS_cluster_2415878664_254486231_359566_359576': -0.5625}, {'360082': 1, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 1, '360086': 7, 'GS_cluster_2415878664_254486231_359566_359576': 6}, 
25450.0, {'360082': -0.04017857, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -0.15178572}, {'360082': 2, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 2, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 7}, 
25460.0, {'360082': -0.03125, '360086': -0.03125, 'GS_cluster_2415878664_254486231_359566_359576': -0.4732143}, {'360082': 1, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 1, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 10}, 
25470.0, {'360082': -0.17410715, '360086': -0.12053572, 'GS_cluster_2415878664_254486231_359566_359576': -0.18303572}, {'360082': 2, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 4, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 3}, 
25480.0, {'360082': -0.36160713, '360086': -0.21428572, 'GS_cluster_2415878664_254486231_359566_359576': -0.39732143}, {'360082': 2, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 5, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 7}, 
25490.0, {'360082': -0.6875, '360086': -0.41517857, 'GS_cluster_2415878664_254486231_359566_359576': -0.6339286}, {'360082': 3, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 8, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 8}, 
25500.0, {'360082': -1.0446428, '360086': -0.66964287, 'GS_cluster_2415878664_254486231_359566_359576': -0.35714287}, {'360082': 3, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 8, '360086': 6, 'GS_cluster_2415878664_254486231_359566_359576': 7}, 
25510.0, {'360082': -0.008928572, '360086': -0.7276786, 'GS_cluster_2415878664_254486231_359566_359576': -0.026785715}, {'360082': 1, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 1, '360086': 6, 'GS_cluster_2415878664_254486231_359566_359576': 2}, 
25520.0, {'360082': -0.08928572, '360086': -0.62946427, 'GS_cluster_2415878664_254486231_359566_359576': -0.27232143}, {'360082': 2, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 4, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 8}, 
25530.0, {'360082': -0.14285715, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -0.5625}, {'360082': 4, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 4, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 10}, 
25540.0, {'360082': -0.26339287, '360086': -0.008928572, 'GS_cluster_2415878664_254486231_359566_359576': -0.74553573}, {'360082': 5, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 5, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 8}, 
25550.0, {'360082': -0.48660713, '360086': -0.08928572, 'GS_cluster_2415878664_254486231_359566_359576': -0.017857144}, {'360082': 5, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 5, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 2}, 
25560.0, {'360082': -0.25892857, '360086': -0.22321428, 'GS_cluster_2415878664_254486231_359566_359576': -0.15625}, {'360082': 4, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 4, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 4}, 
25570.0, {'360082': -0.3080357, '360086': -0.35714287, 'GS_cluster_2415878664_254486231_359566_359576': -0.32142857}, {'360082': 5, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 6, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 4}, 
25580.0, {'360082': -0.38392857, '360086': -0.52678573, 'GS_cluster_2415878664_254486231_359566_359576': -0.36607143}, {'360082': 4, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 5, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 9}, 
25590.0, {'360082': -0.4955357, '360086': -0.6785714, 'GS_cluster_2415878664_254486231_359566_359576': -0.34375}, {'360082': 4, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 4, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 6}, 
25600.0, {'360082': -0.6785714, '360086': -0.85714287, 'GS_cluster_2415878664_254486231_359566_359576': -0.084821425}, {'360082': 10, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 10, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 5}, 
25610.0, {'360082': -0.4732143, '360086': -1.0357143, 'GS_cluster_2415878664_254486231_359566_359576': -0.058035713}, {'360082': 9, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 9, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 3}, 
25620.0, {'360082': -0.3169643, '360086': -1.2142857, 'GS_cluster_2415878664_254486231_359566_359576': -0.084821425}, {'360082': 4, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 4, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 3}, 
25630.0, {'360082': -0.39732143, '360086': -1.3928572, 'GS_cluster_2415878664_254486231_359566_359576': -0.16071428}, {'360082': 3, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 4, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 5}, 
25640.0, {'360082': -0.4955357, '360086': -1.5714285, 'GS_cluster_2415878664_254486231_359566_359576': -0.11160714}, {'360082': 4, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 4, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 4}, 
25650.0, {'360082': -0.59821427, '360086': -1.75, 'GS_cluster_2415878664_254486231_359566_359576': -0.14285715}, {'360082': 9, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 9, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 2}, 
25660.0, {'360082': -1.1830357, '360086': -1.9508928, 'GS_cluster_2415878664_254486231_359566_359576': -0.26339287}, {'360082': 16, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 16, '360086': 6, 'GS_cluster_2415878664_254486231_359566_359576': 3}, 
25670.0, {'360082': -1.6294643, '360086': -2.142857, 'GS_cluster_2415878664_254486231_359566_359576': -0.39732143}, {'360082': 17, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 17, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 3}, 
25680.0, {'360082': -1.5758928, '360086': -2.3660715, 'GS_cluster_2415878664_254486231_359566_359576': -0.53125}, {'360082': 14, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 15, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 3}, 
25690.0, {'360082': -1.3303572, '360086': -2.5892856, 'GS_cluster_2415878664_254486231_359566_359576': -0.66964287}, {'360082': 11, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 12, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 4}, 
25700.0, {'360082': -1.6473215, '360086': -2.8125, 'GS_cluster_2415878664_254486231_359566_359576': -0.87946427}, {'360082': 10, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 11, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 6}, 
25710.0, {'360082': -1.9553572, '360086': -0.026785715, 'GS_cluster_2415878664_254486231_359566_359576': -1.0535715}, {'360082': 9, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 12, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 5}, 
25720.0, {'360082': -2.1964285, '360086': -0.21428572, 'GS_cluster_2415878664_254486231_359566_359576': -1.2767857}, {'360082': 8, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 11, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 5}, 
25730.0, {'360082': -2.388393, '360086': -0.45089287, 'GS_cluster_2415878664_254486231_359566_359576': -1.5}, {'360082': 7, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 11, '360086': 7, 'GS_cluster_2415878664_254486231_359566_359576': 5}, 
25740.0, {'360082': -2.517857, '360086': -0.8125, 'GS_cluster_2415878664_254486231_359566_359576': -0.04464286}, {'360082': 8, '360086': 6, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 12, '360086': 9, 'GS_cluster_2415878664_254486231_359566_359576': 2}, 
25750.0, {'360082': -2.294643, '360086': -0.27232143, 'GS_cluster_2415878664_254486231_359566_359576': -0.2857143}, {'360082': 5, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 4}, {'360082': 10, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 8}, 
25760.0, {'360082': -1.2410715, '360086': -0.47767857, 'GS_cluster_2415878664_254486231_359566_359576': -0.65178573}, {'360082': 7, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 4}, {'360082': 9, '360086': 6, 'GS_cluster_2415878664_254486231_359566_359576': 10}, 
25770.0, {'360082': -1.7142857, '360086': -0.8125, 'GS_cluster_2415878664_254486231_359566_359576': -1.1473215}, {'360082': 8, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 5}, {'360082': 12, '360086': 8, 'GS_cluster_2415878664_254486231_359566_359576': 14}, 
25780.0, {'360082': -2.2410715, '360086': -0.18303572, 'GS_cluster_2415878664_254486231_359566_359576': -0.42857143}, {'360082': 6, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 14, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 7}, 
25790.0, {'360082': -2.8169644, '360086': -0.35714287, 'GS_cluster_2415878664_254486231_359566_359576': -0.20982143}, {'360082': 8, '360086': 6, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 16, '360086': 8, 'GS_cluster_2415878664_254486231_359566_359576': 3}, 
25800.0, {'360082': -1.3660715, '360086': -0.8839286, 'GS_cluster_2415878664_254486231_359566_359576': -0.24553572}, {'360082': 5, '360086': 12, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 11, '360086': 16, 'GS_cluster_2415878664_254486231_359566_359576': 3}, 
25810.0, {'360082': -1.7544643, '360086': -0.84821427, 'GS_cluster_2415878664_254486231_359566_359576': -0.09375}, {'360082': 5, '360086': 11, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 11, '360086': 12, 'GS_cluster_2415878664_254486231_359566_359576': 3}, 
25820.0, {'360082': -0.6785714, '360086': -1.2901785, 'GS_cluster_2415878664_254486231_359566_359576': -0.3080357}, {'360082': 3, '360086': 11, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 6, '360086': 14, 'GS_cluster_2415878664_254486231_359566_359576': 6}, 
25830.0, {'360082': -0.61160713, '360086': -1.5625, 'GS_cluster_2415878664_254486231_359566_359576': -0.73214287}, {'360082': 3, '360086': 10, 'GS_cluster_2415878664_254486231_359566_359576': 5}, {'360082': 4, '360086': 14, 'GS_cluster_2415878664_254486231_359566_359576': 11}, 
25840.0, {'360082': -0.5625, '360086': -2.1205356, 'GS_cluster_2415878664_254486231_359566_359576': -1.3035715}, {'360082': 4, '360086': 12, 'GS_cluster_2415878664_254486231_359566_359576': 6}, {'360082': 6, '360086': 14, 'GS_cluster_2415878664_254486231_359566_359576': 14}, 
25850.0, {'360082': -0.5848214, '360086': -2.7723215, 'GS_cluster_2415878664_254486231_359566_359576': -0.6473214}, {'360082': 3, '360086': 13, 'GS_cluster_2415878664_254486231_359566_359576': 4}, {'360082': 6, '360086': 16, 'GS_cluster_2415878664_254486231_359566_359576': 12}, 
25860.0, {'360082': -0.69196427, '360086': -3.544643, 'GS_cluster_2415878664_254486231_359566_359576': -1.1875}, {'360082': 2, '360086': 16, 'GS_cluster_2415878664_254486231_359566_359576': 6}, {'360082': 4, '360086': 20, 'GS_cluster_2415878664_254486231_359566_359576': 15}, 
25870.0, {'360082': -0.12053572, '360086': -2.825893, 'GS_cluster_2415878664_254486231_359566_359576': -0.77678573}, {'360082': 2, '360086': 13, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 2, '360086': 14, 'GS_cluster_2415878664_254486231_359566_359576': 10}, 
25880.0, {'360082': 0.0, '360086': -1.5982143, 'GS_cluster_2415878664_254486231_359566_359576': -0.90178573}, {'360082': 0, '360086': 8, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 0, '360086': 9, 'GS_cluster_2415878664_254486231_359566_359576': 9}, 
25890.0, {'360082': -0.10714286, '360086': -0.5714286, 'GS_cluster_2415878664_254486231_359566_359576': -1.3258928}, {'360082': 5, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 5, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 10}, 
25900.0, {'360082': -0.34375, '360086': -0.25, 'GS_cluster_2415878664_254486231_359566_359576': -0.84821427}, {'360082': 5, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 6, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 4}, 
25910.0, {'360082': -0.15178572, '360086': -0.38392857, 'GS_cluster_2415878664_254486231_359566_359576': -1.0267857}, {'360082': 1, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 2, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 4}, 
25920.0, {'360082': 0.0, '360086': -0.004464286, 'GS_cluster_2415878664_254486231_359566_359576': -1.2053572}, {'360082': 0, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 0, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 4}, 
25930.0, {'360082': -0.008928572, '360086': -0.125, 'GS_cluster_2415878664_254486231_359566_359576': -1.3839285}, {'360082': 1, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 1, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 4}, 
25940.0, {'360082': -0.035714287, '360086': -0.23214285, 'GS_cluster_2415878664_254486231_359566_359576': -1.6026785}, {'360082': 2, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 2, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 6}, 
25950.0, {'360082': 0.0, '360086': -0.38392857, 'GS_cluster_2415878664_254486231_359566_359576': 0.0}, {'360082': 0, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 0}, {'360082': 0, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 0}, 
25960.0, {'360082': -0.017857144, '360086': -0.6651786, 'GS_cluster_2415878664_254486231_359566_359576': -0.035714287}, {'360082': 1, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 1, '360086': 7, 'GS_cluster_2415878664_254486231_359566_359576': 2}, 
25970.0, {'360082': -0.15178572, '360086': -1.0044643, 'GS_cluster_2415878664_254486231_359566_359576': -0.125}, {'360082': 3, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 5, '360086': 9, 'GS_cluster_2415878664_254486231_359566_359576': 2}, 
25980.0, {'360082': -0.39285713, '360086': -1.3883928, 'GS_cluster_2415878664_254486231_359566_359576': -0.21428572}, {'360082': 4, '360086': 6, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 6, '360086': 9, 'GS_cluster_2415878664_254486231_359566_359576': 2}, 
25990.0, {'360082': -0.76785713, '360086': -0.3482143, 'GS_cluster_2415878664_254486231_359566_359576': -0.026785715}, {'360082': 7, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 9, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 2}, 
26000.0, {'360082': -0.24107143, '360086': -0.004464286, 'GS_cluster_2415878664_254486231_359566_359576': -0.102678575}, {'360082': 3, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 3, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 2}, 
26010.0, {'360082': -0.03125, '360086': -0.04910714, 'GS_cluster_2415878664_254486231_359566_359576': -0.22767857}, {'360082': 2, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 2, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 3}, 
26020.0, {'360082': -0.013392857, '360086': -0.09821428, 'GS_cluster_2415878664_254486231_359566_359576': -0.39285713}, {'360082': 1, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 1, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 5}, 
26030.0, {'360082': -0.08035714, '360086': -0.24107143, 'GS_cluster_2415878664_254486231_359566_359576': 0.0}, {'360082': 1, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 0}, {'360082': 3, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 0}, 
26040.0, {'360082': -0.35714287, '360086': -0.41964287, 'GS_cluster_2415878664_254486231_359566_359576': 0.0}, {'360082': 4, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 0}, {'360082': 8, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 0}, 
26050.0, {'360082': -0.09821428, '360086': -0.63839287, 'GS_cluster_2415878664_254486231_359566_359576': -0.05357143}, {'360082': 3, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 4, '360086': 6, 'GS_cluster_2415878664_254486231_359566_359576': 2}, 
26060.0, {'360082': -0.2544643, '360086': -0.90625, 'GS_cluster_2415878664_254486231_359566_359576': -0.04910714}, {'360082': 6, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 6, '360086': 6, 'GS_cluster_2415878664_254486231_359566_359576': 3}, 
26070.0, {'360082': -0.6160714, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -0.33482143}, {'360082': 6, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 10, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 7}, 
26080.0, {'360082': -1.1919643, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -0.6473214}, {'360082': 8, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 15, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 7}, 
26090.0, {'360082': -1.9017857, '360086': -0.017857144, 'GS_cluster_2415878664_254486231_359566_359576': 0.0}, {'360082': 8, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 0}, {'360082': 17, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 0}, 
26100.0, {'360082': -1.3482143, '360086': -0.013392857, 'GS_cluster_2415878664_254486231_359566_359576': -0.06696428}, {'360082': 5, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 10, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 2}, 
26110.0, {'360082': -1.7946428, '360086': -0.08928572, 'GS_cluster_2415878664_254486231_359566_359576': -0.16964285}, {'360082': 5, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 10, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 5}, 
26120.0, {'360082': -0.69196427, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -0.21875}, {'360082': 2, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 4, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 3}, 
26130.0, {'360082': -0.9151786, '360086': -0.026785715, 'GS_cluster_2415878664_254486231_359566_359576': -0.35267857}, {'360082': 4, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 7, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 3}, 
26140.0, {'360082': -1.2633928, '360086': -0.08035714, 'GS_cluster_2415878664_254486231_359566_359576': -0.51785713}, {'360082': 4, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 8, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 4}, 
